timestamp,position_lat,position_long,distance,enhanced_speed,enhanced_altitude,heart_rate,cadence,temperature,fractional_cadence,unknown_107,unknown_134,unknown_135,unknown_136,unknown_137,unknown_138,unknown_143,unknown_144,activity_id,activity_date,meters_per_beat,cycle_length16,enhanced_respiration_rate
2026-04-19 05:16:06+00:00,472298729.0,31201658.0,3.47,3.471,107.79999999999995,81,28.0,27,0.0,0,100.0,14,52,99,99,88,81,1,2026-04-19 07:16:00,2.571111111111111,,
2026-04-19 05:16:07+00:00,472298596.0,31201262.0,6.86,3.387,107.79999999999995,81,28.0,27,0.0,1,100.0,14,52,99,99,88,81,1,2026-04-19 07:16:00,2.508888888888889,0.0,
2026-04-19 05:16:08+00:00,472298341.0,31201085.0,10.25,3.387,107.60000000000002,81,28.0,27,0.0,1,100.0,14,52,99,99,88,81,1,2026-04-19 07:16:00,2.508888888888889,0.0,
2026-04-19 05:16:09+00:00,472298150.0,31200801.0,13.67,3.424,107.20000000000005,80,28.0,27,0.0,1,100.0,14,52,99,99,88,80,1,2026-04-19 07:16:00,2.568,0.0,
2026-04-19 05:16:10+00:00,472297974.0,31200477.0,17.06,3.387,107.0,80,0.0,27,0.0,1,,29,53,99,99,88,80,1,2026-04-19 07:16:00,2.54025,0.0,
2026-04-19 05:16:11+00:00,472297636.0,31200219.0,20.46,3.406,107.20000000000005,80,0.0,27,0.0,1,100.0,32,52,99,99,88,80,1,2026-04-19 07:16:00,2.5545,0.0,24.8
2026-04-19 05:16:12+00:00,472297283.0,31199915.0,23.93,3.471,107.20000000000005,80,0.0,27,0.0,1,100.0,35,53,99,99,88,80,1,2026-04-19 07:16:00,2.60325,0.0,24.8
2026-04-19 05:16:13+00:00,472296923.0,31199661.0,27.54,3.611,107.39999999999998,80,0.0,27,0.0,1,100.0,38,54,99,99,88,80,1,2026-04-19 07:16:00,2.7082500000000005,0.0,24.8
2026-04-19 05:16:14+00:00,472296591.0,31199424.0,31.1,3.555,107.79999999999995,79,0.0,27,0.0,1,100.0,38,54,99,99,88,79,1,2026-04-19 07:16:00,2.7,,24.8
2026-04-19 05:16:15+00:00,472296282.0,31199191.0,34.3,3.2,108.0,78,0.0,27,0.0,1,100.0,38,54,99,99,88,78,1,2026-04-19 07:16:00,2.4615384615384617,,24.8
2026-04-19 05:16:16+00:00,472295997.0,31198873.0,37.47,3.172,108.0,77,0.0,27,0.0,1,100.0,38,54,99,99,88,77,1,2026-04-19 07:16:00,2.471688311688312,0.0,24.21
2026-04-19 05:16:17+00:00,472295805.0,31198599.0,40.4,2.93,108.0,77,0.0,26,0.0,1,100.0,38,54,99,99,88,77,1,2026-04-19 07:16:00,2.2831168831168833,0.0,24.21
2026-04-19 05:16:18+00:00,472295649.0,31198354.0,43.06,2.659,108.0,75,0.0,26,0.0,1,100.0,50,55,99,99,88,75,1,2026-04-19 07:16:00,2.1271999999999998,0.0,24.21
2026-04-19 05:16:19+00:00,472295523.0,31198118.0,45.45,2.389,108.0,73,0.0,26,0.0,1,100.0,50,55,99,99,88,73,1,2026-04-19 07:16:00,1.963561643835616,0.0,24.21
2026-04-19 05:16:20+00:00,472295440.0,31197909.0,47.52,2.071,108.0,73,0.0,26,0.0,1,100.0,50,55,99,99,88,73,1,2026-04-19 07:16:00,1.7021917808219178,0.0,24.21
2026-04-19 05:16:21+00:00,472295464.0,31197668.0,49.37,1.847,107.79999999999995,72,0.0,26,0.0,1,100.0,50,55,99,99,88,72,1,2026-04-19 07:16:00,1.5391666666666666,0.0,22.05
2026-04-19 05:16:22+00:00,472295390.0,31197586.0,51.22,1.847,108.0,72,0.0,26,0.0,1,100.0,50,55,99,99,88,72,1,2026-04-19 07:16:00,1.5391666666666666,0.0,22.05
2026-04-19 05:16:23+00:00,472295104.0,31197409.0,52.71,1.493,108.0,72,0.0,26,0.0,1,100.0,50,55,99,99,88,72,1,2026-04-19 07:16:00,1.2441666666666669,0.0,22.05
2026-04-19 05:16:24+00:00,472294849.0,31197486.0,54.09,1.381,108.0,72,0.0,26,0.0,1,100.0,62,56,99,99,88,72,1,2026-04-19 07:16:00,1.1508333333333334,0.0,22.05
2026-04-19 05:16:25+00:00,472294547.0,31197658.0,57.14,3.051,108.0,73,0.0,26,0.0,1,100.0,62,56,99,99,88,73,1,2026-04-19 07:16:00,2.5076712328767123,0.0,22.05
2026-04-19 05:16:26+00:00,472294291.0,31197873.0,60.23,3.088,108.0,74,0.0,26,0.0,1,100.0,62,56,99,99,88,74,1,2026-04-19 07:16:00,2.503783783783784,0.0,20.21
2026-04-19 05:16:27+00:00,472294058.0,31198155.0,63.33,3.098,108.0,76,0.0,26,0.0,1,,69,57,99,99,88,76,1,2026-04-19 07:16:00,2.4457894736842105,0.0,20.21
2026-04-19 05:16:28+00:00,472293897.0,31198553.0,66.57,3.238,108.20000000000005,78,0.0,26,0.0,1,100.0,69,57,99,99,88,78,1,2026-04-19 07:16:00,2.4907692307692306,0.0,20.21
2026-04-19 05:16:29+00:00,472293770.0,31198818.0,69.78,3.219,108.20000000000005,79,0.0,26,0.0,1,100.0,69,57,99,99,88,79,1,2026-04-19 07:16:00,2.4448101265822784,0.0,20.21
2026-04-19 05:16:30+00:00,472293668.0,31199125.0,72.77,2.986,108.20000000000005,79,18.0,26,0.0,1,100.0,69,57,99,99,88,79,1,2026-04-19 07:16:00,2.267848101265823,12.28,20.21
2026-04-19 05:16:31+00:00,472293552.0,31199434.0,75.64,2.874,108.20000000000005,80,18.0,26,0.0,1,100.0,67,58,99,99,88,80,1,2026-04-19 07:16:00,2.1555,0.0,19.77
2026-04-19 05:16:32+00:00,472293385.0,31199729.0,78.21,2.566,108.39999999999998,80,0.0,26,0.0,1,100.0,67,58,99,99,88,80,1,2026-04-19 07:16:00,1.9244999999999997,0.0,19.77
2026-04-19 05:16:33+00:00,472293195.0,31200035.0,80.91,2.697,108.39999999999998,80,0.0,26,0.0,1,100.0,59,59,99,99,88,80,1,2026-04-19 07:16:00,2.02275,0.0,19.77
2026-04-19 05:16:34+00:00,472293019.0,31200367.0,83.73,2.827,108.39999999999998,79,0.0,26,0.0,1,100.0,59,59,99,99,88,79,1,2026-04-19 07:16:00,2.1470886075949367,0.0,19.77
2026-04-19 05:16:35+00:00,472292882.0,31200723.0,86.74,3.004,108.39999999999998,79,0.0,26,0.0,1,100.0,59,59,99,99,88,79,1,2026-04-19 07:16:00,2.281518987341772,34.41,19.77
2026-04-19 05:16:36+00:00,472292746.0,31201109.0,89.82,3.079,108.39999999999998,79,0.0,26,0.0,1,100.0,59,59,99,99,88,79,1,2026-04-19 07:16:00,2.338481012658228,0.0,19.87
2026-04-19 05:16:37+00:00,472292573.0,31201505.0,93.01,3.191,108.39999999999998,77,0.0,26,0.0,1,100.0,59,59,99,99,88,77,1,2026-04-19 07:16:00,2.486493506493506,0.0,19.87
2026-04-19 05:16:38+00:00,472292382.0,31201893.0,96.2,3.191,108.39999999999998,75,0.0,26,0.0,1,100.0,59,59,99,99,88,75,1,2026-04-19 07:16:00,2.5527999999999995,0.0,19.87
2026-04-19 05:16:39+00:00,472292192.0,31202334.0,99.61,3.406,108.39999999999998,72,0.0,26,0.0,1,100.0,43,58,99,99,88,72,1,2026-04-19 07:16:00,2.8383333333333334,0.0,19.87
2026-04-19 05:16:40+00:00,472291983.0,31202817.0,103.3,3.695,108.39999999999998,69,0.0,26,0.0,1,100.0,43,58,99,99,88,69,1,2026-04-19 07:16:00,3.2130434782608694,0.0,19.87
2026-04-19 05:16:41+00:00,472291772.0,31203330.0,107.03,3.732,108.39999999999998,68,0.0,26,0.0,1,100.0,43,58,99,99,88,68,1,2026-04-19 07:16:00,3.2929411764705883,0.0,19.15
2026-04-19 05:16:42+00:00,472291534.0,31203819.0,110.85,3.816,108.39999999999998,68,0.0,26,0.0,1,100.0,43,58,99,99,88,68,1,2026-04-19 07:16:00,3.3670588235294114,0.0,19.15
2026-04-19 05:16:43+00:00,472291302.0,31204300.0,114.69,3.844,108.39999999999998,70,0.0,26,0.0,1,100.0,43,58,99,99,88,70,1,2026-04-19 07:16:00,3.2948571428571425,0.0,19.15
2026-04-19 05:16:44+00:00,472291069.0,31204793.0,118.67,3.975,108.39999999999998,72,0.0,26,0.0,1,,43,58,99,99,88,72,1,2026-04-19 07:16:00,3.3125,0.0,19.15
2026-04-19 05:16:45+00:00,472290854.0,31205282.0,122.7,4.031,108.20000000000005,73,0.0,26,0.0,1,,43,58,99,99,88,73,1,2026-04-19 07:16:00,3.3131506849315064,0.0,19.15
2026-04-19 05:16:46+00:00,472290608.0,31205779.0,127.0,4.301,108.20000000000005,75,0.0,26,0.0,1,100.0,43,58,99,99,88,75,1,2026-04-19 07:16:00,3.4408,0.0,18.28
2026-04-19 05:16:47+00:00,472290374.0,31206315.0,131.56,4.563,108.20000000000005,74,0.0,26,0.0,1,100.0,43,58,99,99,88,74,1,2026-04-19 07:16:00,3.6997297297297296,0.0,18.28
2026-04-19 05:16:48+00:00,472290139.0,31206889.0,136.25,4.684,108.0,71,0.0,26,0.0,1,100.0,27,56,99,99,88,71,1,2026-04-19 07:16:00,3.9583098591549297,0.0,18.28
2026-04-19 05:16:49+00:00,472289889.0,31207494.0,141.1,4.852,108.0,69,0.0,26,0.0,1,100.0,27,56,99,99,88,69,1,2026-04-19 07:16:00,4.219130434782609,0.0,18.28
2026-04-19 05:16:50+00:00,472289626.0,31208105.0,145.98,4.88,107.79999999999995,68,0.0,25,0.0,1,100.0,16,55,99,99,88,68,1,2026-04-19 07:16:00,4.305882352941176,0.0,18.28
2026-04-19 05:16:51+00:00,472289371.0,31208733.0,150.87,4.889,107.79999999999995,67,0.0,25,0.0,1,100.0,14,54,99,99,88,67,1,2026-04-19 07:16:00,4.378208955223881,0.0,18.09
2026-04-19 05:16:52+00:00,472289072.0,31209290.0,155.73,4.861,107.60000000000002,64,0.0,25,0.0,1,100.0,14,54,99,99,88,64,1,2026-04-19 07:16:00,4.5571874999999995,0.0,18.09
2026-04-19 05:16:53+00:00,472288769.0,31209829.0,160.55,4.824,107.60000000000002,63,0.0,25,0.0,1,100.0,11,53,99,99,88,63,1,2026-04-19 07:16:00,4.594285714285714,0.0,18.09
2026-04-19 05:16:54+00:00,472288464.0,31210373.0,165.39,4.833,107.39999999999998,62,0.0,25,0.0,1,100.0,11,53,99,99,88,62,1,2026-04-19 07:16:00,4.677096774193549,0.0,18.09
2026-04-19 05:16:55+00:00,472288149.0,31210915.0,170.21,4.824,107.20000000000005,62,0.0,25,0.0,1,100.0,11,53,99,99,88,62,1,2026-04-19 07:16:00,4.668387096774193,0.0,18.09
2026-04-19 05:16:56+00:00,472287788.0,31211399.0,175.01,4.796,107.20000000000005,62,0.0,25,0.0,1,100.0,12,54,99,99,88,62,1,2026-04-19 07:16:00,4.6412903225806454,0.0,16.78
2026-04-19 05:16:57+00:00,472287400.0,31211813.0,179.74,4.731,107.0,62,0.0,25,0.0,1,100.0,12,54,99,99,88,62,1,2026-04-19 07:16:00,4.578387096774194,0.0,16.78
2026-04-19 05:16:58+00:00,472287026.0,31212237.0,184.41,4.675,106.79999999999995,62,0.0,25,0.0,1,100.0,12,54,99,99,88,62,1,2026-04-19 07:16:00,4.524193548387097,0.0,16.78
2026-04-19 05:16:59+00:00,472286653.0,31212680.0,189.07,4.656,106.79999999999995,62,0.0,25,0.0,1,100.0,12,54,99,99,88,62,1,2026-04-19 07:16:00,4.505806451612902,0.0,16.78
2026-04-19 05:17:00+00:00,472286284.0,31213115.0,193.7,4.628,106.60000000000002,62,0.0,25,0.0,1,100.0,12,54,99,99,88,62,1,2026-04-19 07:16:00,4.478709677419355,0.0,16.78
2026-04-19 05:17:01+00:00,472285913.0,31213521.0,198.16,4.46,106.60000000000002,61,0.0,25,0.0,1,100.0,12,54,99,99,88,61,1,2026-04-19 07:16:00,4.38688524590164,0.0,15.91
2026-04-19 05:17:02+00:00,472285597.0,31213904.0,202.47,4.311,106.39999999999998,60,0.0,25,0.0,1,,27,55,99,99,88,60,1,2026-04-19 07:16:00,4.310999999999999,0.0,15.91
2026-04-19 05:17:03+00:00,472285348.0,31214278.0,206.32,3.854,106.39999999999998,59,0.0,25,0.0,1,100.0,30,56,99,99,88,59,1,2026-04-19 07:16:00,3.9193220338983052,0.0,15.91
2026-04-19 05:17:04+00:00,472285090.0,31214587.0,209.65,3.331,106.39999999999998,58,0.0,25,0.0,1,100.0,32,57,99,99,88,58,1,2026-04-19 07:16:00,3.445862068965517,0.0,15.91
2026-04-19 05:17:05+00:00,472284754.0,31214685.0,212.75,3.098,106.20000000000005,58,0.0,25,0.0,1,100.0,34,58,99,99,88,58,1,2026-04-19 07:16:00,3.2048275862068967,0.0,15.91
2026-04-19 05:17:06+00:00,472284484.0,31214425.0,216.11,3.359,106.20000000000005,58,0.0,25,0.0,1,100.0,34,58,99,99,88,58,1,2026-04-19 07:16:00,3.4748275862068962,0.0,15.33
2026-04-19 05:17:07+00:00,472284267.0,31214148.0,219.9,3.788,106.20000000000005,59,0.0,25,0.0,1,100.0,38,59,99,99,88,59,1,2026-04-19 07:16:00,3.8522033898305086,0.0,15.33
2026-04-19 05:17:08+00:00,472284012.0,31213833.0,223.45,3.555,106.20000000000005,60,0.0,25,0.0,1,100.0,38,59,99,99,88,60,1,2026-04-19 07:16:00,3.555,0.0,15.33
2026-04-19 05:17:09+00:00,472283749.0,31213515.0,226.9,3.443,106.39999999999998,62,0.0,25,0.0,1,100.0,38,59,99,99,88,62,1,2026-04-19 07:16:00,3.331935483870968,0.0,15.33
2026-04-19 05:17:10+00:00,472283494.0,31213270.0,230.23,3.331,106.60000000000002,65,2.0,25,0.0,1,100.0,38,59,99,99,88,65,1,2026-04-19 07:16:00,3.0747692307692307,0.0,15.33
2026-04-19 05:17:11+00:00,472283220.0,31212952.0,233.53,3.303,106.60000000000002,67,31.0,25,0.0,1,100.0,38,59,99,99,88,67,1,2026-04-19 07:16:00,2.957910447761194,0.0,14.95
2026-04-19 05:17:12+00:00,472282942.0,31212620.0,236.76,3.228,106.79999999999995,72,31.0,25,0.0,1,100.0,41,60,99,99,88,72,1,2026-04-19 07:16:00,2.69,0.0,14.95
2026-04-19 05:17:13+00:00,472282696.0,31212220.0,240.0,3.238,107.0,74,36.0,25,0.0,1,100.0,41,60,99,99,88,74,1,2026-04-19 07:16:00,2.6254054054054055,0.0,14.95
2026-04-19 05:17:14+00:00,472282414.0,31211858.0,243.29,3.294,107.0,76,36.0,25,0.0,1,100.0,41,60,99,99,88,76,1,2026-04-19 07:16:00,2.600526315789474,0.0,14.95
2026-04-19 05:17:15+00:00,472282126.0,31211474.0,246.82,3.527,107.20000000000005,77,38.0,25,0.0,1,100.0,41,60,99,99,88,77,1,2026-04-19 07:16:00,2.7483116883116883,0.0,14.95
2026-04-19 05:17:16+00:00,472281823.0,31211105.0,250.49,3.676,107.20000000000005,78,42.0,25,0.0,1,100.0,41,60,99,99,88,78,1,2026-04-19 07:16:00,2.8276923076923075,0.0,15.08
2026-04-19 05:17:17+00:00,472281507.0,31210708.0,254.2,3.704,107.39999999999998,78,42.0,25,0.0,1,100.0,43,61,99,99,88,78,1,2026-04-19 07:16:00,2.8492307692307692,0.0,15.08
2026-04-19 05:17:18+00:00,472281194.0,31210348.0,258.04,3.844,107.39999999999998,80,44.0,25,0.0,1,100.0,43,62,99,99,88,80,1,2026-04-19 07:16:00,2.883,0.0,15.08
2026-04-19 05:17:19+00:00,472280905.0,31209975.0,261.97,3.928,107.60000000000002,80,44.0,25,0.0,1,100.0,43,62,99,99,88,80,1,2026-04-19 07:16:00,2.946,611.39,15.08
2026-04-19 05:17:20+00:00,472280604.0,31209599.0,265.98,4.012,107.60000000000002,81,46.0,25,0.0,1,100.0,43,62,99,99,88,81,1,2026-04-19 07:16:00,2.9718518518518513,0.0,15.08
2026-04-19 05:17:21+00:00,472280322.0,31209223.0,270.06,4.078,107.79999999999995,81,46.0,25,0.0,1,100.0,44,63,99,99,88,81,1,2026-04-19 07:16:00,3.0207407407407407,0.0,15.17
2026-04-19 05:17:22+00:00,472280024.0,31208840.0,274.22,4.161,107.79999999999995,81,47.0,25,0.0,1,100.0,45,64,99,99,88,81,1,2026-04-19 07:16:00,3.0822222222222218,0.0,15.17
2026-04-19 05:17:23+00:00,472279700.0,31208431.0,278.81,4.581,107.79999999999995,81,48.0,25,0.0,1,100.0,46,65,99,99,88,81,1,2026-04-19 07:16:00,3.3933333333333335,0.0,15.17
2026-04-19 05:17:24+00:00,472279362.0,31208001.0,283.55,4.74,107.79999999999995,81,52.0,25,0.0,1,100.0,46,65,99,99,88,81,1,2026-04-19 07:16:00,3.5111111111111115,0.0,15.17
2026-04-19 05:17:25+00:00,472279019.0,31207547.0,288.16,4.619,107.79999999999995,81,54.0,25,0.0,1,100.0,46,65,99,99,88,81,1,2026-04-19 07:16:00,3.4214814814814813,0.0,15.17
2026-04-19 05:17:26+00:00,472278705.0,31207039.0,292.64,4.479,108.0,80,50.0,25,0.0,1,100.0,51,66,99,99,88,80,1,2026-04-19 07:16:00,3.3592500000000003,0.0,14.84
2026-04-19 05:17:27+00:00,472278343.0,31206576.0,297.15,4.507,108.0,79,50.0,25,0.0,1,100.0,51,66,99,99,88,79,1,2026-04-19 07:16:00,3.423037974683544,0.0,14.84
2026-04-19 05:17:28+00:00,472277957.0,31206149.0,301.55,4.404,108.0,79,35.0,25,0.0,1,100.0,51,66,99,99,88,79,1,2026-04-19 07:16:00,3.3448101265822787,0.0,14.84
2026-04-19 05:17:29+00:00,472277597.0,31205730.0,305.94,4.395,108.0,79,35.0,25,0.0,1,100.0,55,67,99,99,88,79,1,2026-04-19 07:16:00,3.337974683544304,0.0,14.84
2026-04-19 05:17:30+00:00,472277273.0,31205299.0,310.3,4.348,108.0,78,35.0,25,0.0,1,100.0,54,66,99,99,88,78,1,2026-04-19 07:16:00,3.3446153846153845,0.0,14.84
2026-04-19 05:17:31+00:00,472276961.0,31204898.0,314.58,4.292,108.0,77,35.0,25,0.0,1,100.0,52,65,99,99,88,77,1,2026-04-19 07:16:00,3.344415584415584,0.0,15.4
2026-04-19 05:17:32+00:00,472276650.0,31204490.0,318.76,4.18,108.20000000000005,77,35.0,25,0.0,1,100.0,41,62,99,99,88,77,1,2026-04-19 07:16:00,3.257142857142857,0.0,15.4
2026-04-19 05:17:33+00:00,472276338.0,31204054.0,322.97,4.208,108.20000000000005,76,0.0,25,0.0,1,100.0,35,60,99,99,88,76,1,2026-04-19 07:16:00,3.322105263157895,0.0,15.4
2026-04-19 05:17:34+00:00,472275974.0,31203662.0,327.2,4.227,108.20000000000005,76,0.0,25,0.0,1,100.0,31,59,99,99,88,76,1,2026-04-19 07:16:00,3.337105263157895,0.0,15.4
2026-04-19 05:17:35+00:00,472275625.0,31203311.0,331.31,4.106,108.20000000000005,76,8.0,25,0.0,1,100.0,34,58,99,99,88,76,1,2026-04-19 07:16:00,3.2415789473684207,0.0,15.4
2026-04-19 05:17:36+00:00,472275298.0,31202950.0,335.33,4.022,108.20000000000005,77,8.0,25,0.0,1,100.0,34,58,99,99,88,77,1,2026-04-19 07:16:00,3.1340259740259744,0.0,15.78
2026-04-19 05:17:37+00:00,472274963.0,31202612.0,339.26,3.938,108.20000000000005,77,8.0,25,0.0,1,100.0,34,58,99,99,88,77,1,2026-04-19 07:16:00,3.0685714285714285,0.0,15.78
2026-04-19 05:17:38+00:00,472274668.0,31202217.0,343.14,3.872,108.39999999999998,76,8.0,25,0.0,1,,34,58,99,99,88,76,1,2026-04-19 07:16:00,3.056842105263158,0.0,15.78
2026-04-19 05:17:39+00:00,472274416.0,31201809.0,347.05,3.91,108.20000000000005,75,8.0,25,0.0,1,100.0,40,59,99,99,88,75,1,2026-04-19 07:16:00,3.128,0.0,15.78
2026-04-19 05:17:40+00:00,472274133.0,31201426.0,350.83,3.779,108.20000000000005,74,8.0,25,0.0,1,100.0,40,59,99,99,88,74,1,2026-04-19 07:16:00,3.064054054054054,0.0,15.78
2026-04-19 05:17:41+00:00,472273865.0,31201073.0,354.51,3.686,108.20000000000005,74,8.0,25,0.0,1,100.0,40,59,99,99,88,74,1,2026-04-19 07:16:00,2.9886486486486485,0.0,15.64
2026-04-19 05:17:42+00:00,472273592.0,31200723.0,358.15,3.639,108.20000000000005,73,8.0,25,0.0,1,100.0,45,60,99,99,88,73,1,2026-04-19 07:16:00,2.9909589041095885,0.0,15.64
2026-04-19 05:17:43+00:00,472273349.0,31200372.0,361.77,3.62,108.20000000000005,73,8.0,25,0.0,1,100.0,45,60,99,99,88,73,1,2026-04-19 07:16:00,2.975342465753425,0.0,15.64
2026-04-19 05:17:44+00:00,472273128.0,31200002.0,365.29,3.518,108.20000000000005,72,8.0,25,0.0,1,100.0,45,60,99,99,88,72,1,2026-04-19 07:16:00,2.9316666666666666,0.0,15.64
2026-04-19 05:17:45+00:00,472272840.0,31199687.0,368.81,3.527,108.0,72,0.0,25,0.0,1,100.0,45,60,99,99,88,72,1,2026-04-19 07:16:00,2.939166666666667,0.0,15.64
2026-04-19 05:17:46+00:00,472272526.0,31199325.0,372.67,3.854,108.0,73,0.0,25,0.0,1,100.0,50,61,99,99,88,73,1,2026-04-19 07:16:00,3.1676712328767125,0.0,14.36
2026-04-19 05:17:47+00:00,472272227.0,31198936.0,376.7,4.031,108.0,72,5.0,25,0.0,1,100.0,50,61,99,99,88,72,1,2026-04-19 07:16:00,3.3591666666666664,0.0,14.36
2026-04-19 05:17:48+00:00,472271884.0,31198586.0,380.64,3.938,108.0,72,5.0,24,0.0,1,100.0,50,61,99,99,88,72,1,2026-04-19 07:16:00,3.2816666666666667,0.0,14.36
2026-04-19 05:17:49+00:00,472271498.0,31198485.0,384.36,3.723,107.79999999999995,71,5.0,25,0.0,1,100.0,53,62,99,99,88,71,1,2026-04-19 07:16:00,3.1461971830985913,0.0,14.36
2026-04-19 05:17:50+00:00,472271202.0,31198630.0,388.11,3.751,107.79999999999995,71,5.0,24,0.0,1,100.0,53,62,99,99,88,71,1,2026-04-19 07:16:00,3.1698591549295774,0.0,14.36
2026-04-19 05:17:51+00:00,472270911.0,31198756.0,391.86,3.751,107.79999999999995,71,5.0,24,0.0,1,100.0,53,62,99,99,88,71,1,2026-04-19 07:16:00,3.1698591549295774,0.0,13.51
2026-04-19 05:17:52+00:00,472270557.0,31198927.0,395.85,3.984,107.60000000000002,73,5.0,24,0.0,1,100.0,53,62,99,99,88,73,1,2026-04-19 07:16:00,3.2745205479452055,0.0,13.51
2026-04-19 05:17:53+00:00,472270197.0,31199204.0,400.01,4.161,107.60000000000002,73,5.0,24,0.0,1,100.0,53,63,99,99,88,73,1,2026-04-19 07:16:00,3.4199999999999995,0.0,13.51
2026-04-19 05:17:54+00:00,472269781.0,31199513.0,404.12,4.115,107.39999999999998,73,5.0,24,0.0,1,100.0,53,63,99,99,88,73,1,2026-04-19 07:16:00,3.382191780821918,0.0,13.51
2026-04-19 05:17:55+00:00,472269345.0,31199804.0,408.42,4.301,107.39999999999998,72,5.0,24,0.0,1,100.0,48,64,99,99,88,72,1,2026-04-19 07:16:00,3.5841666666666665,0.0,13.51
2026-04-19 05:17:56+00:00,472268889.0,31200088.0,412.9,4.479,107.20000000000005,70,5.0,24,0.0,1,100.0,46,65,99,99,88,70,1,2026-04-19 07:16:00,3.8391428571428574,0.0,12.94
2026-04-19 05:17:57+00:00,472268404.0,31200360.0,417.36,4.46,107.0,69,5.0,24,0.0,1,100.0,46,65,99,99,88,69,1,2026-04-19 07:16:00,3.8782608695652177,0.0,12.94
2026-04-19 05:17:58+00:00,472267957.0,31200701.0,421.86,4.497,106.79999999999995,66,5.0,24,0.0,1,100.0,39,66,99,99,88,66,1,2026-04-19 07:16:00,4.088181818181818,0.0,12.94
2026-04-19 05:17:59+00:00,472267524.0,31201046.0,426.4,4.535,106.60000000000002,65,5.0,24,0.0,1,100.0,33,67,99,99,88,65,1,2026-04-19 07:16:00,4.186153846153847,0.0,12.94
2026-04-19 05:18:00+00:00,472267103.0,31201398.0,430.92,4.525,106.39999999999998,65,5.0,24,0.0,1,100.0,33,67,99,99,88,65,1,2026-04-19 07:16:00,4.176923076923077,0.0,14.14
2026-04-19 05:18:01+00:00,472266686.0,31201718.0,435.43,4.507,106.20000000000005,65,5.0,24,0.0,1,100.0,33,67,99,99,88,65,1,2026-04-19 07:16:00,4.160307692307692,0.0,14.14
2026-04-19 05:18:02+00:00,472266337.0,31202043.0,439.95,4.525,105.79999999999995,65,0.0,24,0.0,1,100.0,33,67,99,99,88,65,1,2026-04-19 07:16:00,4.176923076923077,0.0,14.14
2026-04-19 05:18:03+00:00,472266031.0,31202375.0,444.19,4.236,105.60000000000002,64,0.0,24,0.0,1,100.0,39,68,99,99,88,64,1,2026-04-19 07:16:00,3.97125,0.0,14.14
2026-04-19 05:18:04+00:00,472265718.0,31202700.0,448.26,4.068,105.39999999999998,63,3.0,24,0.0,1,100.0,39,68,99,99,88,63,1,2026-04-19 07:16:00,3.874285714285714,0.0,14.14
2026-04-19 05:18:05+00:00,472265475.0,31203067.0,452.14,3.882,105.0,63,3.0,24,0.0,1,100.0,35,69,99,99,88,63,1,2026-04-19 07:16:00,3.6971428571428575,0.0,14.14
2026-04-19 05:18:06+00:00,472265221.0,31203406.0,455.92,3.779,104.79999999999995,62,3.0,24,0.0,1,100.0,33,70,99,99,88,62,1,2026-04-19 07:16:00,3.6570967741935485,0.0,13.76
2026-04-19 05:18:07+00:00,472264933.0,31203642.0,459.26,3.34,104.79999999999995,61,3.0,24,0.0,1,100.0,33,70,99,99,88,61,1,2026-04-19 07:16:00,3.285245901639344,0.0,13.76
2026-04-19 05:18:08+00:00,472264617.0,31203551.0,462.45,3.191,104.60000000000002,61,3.0,24,0.0,1,100.0,27,71,99,99,88,61,1,2026-04-19 07:16:00,3.1386885245901635,0.0,13.76
2026-04-19 05:18:09+00:00,472264313.0,31203381.0,465.75,3.294,104.39999999999998,61,3.0,24,0.0,1,100.0,23,73,99,99,88,61,1,2026-04-19 07:16:00,3.24,0.0,13.76
2026-04-19 05:18:10+00:00,472264021.0,31203118.0,469.09,3.35,104.20000000000005,60,3.0,24,0.0,1,100.0,19,74,99,99,88,60,1,2026-04-19 07:16:00,3.35,0.0,13.76
2026-04-19 05:18:11+00:00,472263750.0,31202774.0,472.54,3.452,104.0,60,3.0,24,0.0,1,100.0,19,74,99,99,88,60,1,2026-04-19 07:16:00,3.452,0.0,13.5
2026-04-19 05:18:12+00:00,472263489.0,31202362.0,476.0,3.452,104.0,60,3.0,24,0.0,1,100.0,19,75,99,99,88,60,1,2026-04-19 07:16:00,3.452,0.0,13.5
2026-04-19 05:18:13+00:00,472263269.0,31201940.0,479.36,3.359,103.79999999999995,61,3.0,24,0.0,1,,19,75,99,99,88,61,1,2026-04-19 07:16:00,3.303934426229508,0.0,13.5
2026-04-19 05:18:14+00:00,472263026.0,31201684.0,482.59,3.238,103.60000000000002,61,3.0,24,0.0,1,100.0,19,75,99,99,88,61,1,2026-04-19 07:16:00,3.1849180327868853,0.0,13.5
2026-04-19 05:18:15+00:00,472262727.0,31201539.0,485.6,3.004,103.39999999999998,60,3.0,24,0.0,1,100.0,19,75,99,99,88,60,1,2026-04-19 07:16:00,3.004,0.0,13.5
2026-04-19 05:18:16+00:00,472262458.0,31201680.0,488.34,2.743,103.20000000000005,58,3.0,24,0.0,1,100.0,19,75,99,99,88,58,1,2026-04-19 07:16:00,2.8375862068965514,0.0,12.94
2026-04-19 05:18:17+00:00,472262228.0,31201992.0,491.28,2.939,103.20000000000005,57,0.0,24,0.0,1,100.0,31,76,99,99,88,57,1,2026-04-19 07:16:00,3.093684210526316,0.0,12.94
