fecha,hr_media,velocidad_kmh,velocidad_160ppm_kmh,metros_latido,eficiencia,vvo2max,desacople_%
2026-04-10 07:17:00,116.94933447831687,16.035646629454703,5.446599025214176,2.5526684129042243,0.04252620627766591,45.09828,75.05204562037856
2026-04-07 07:47:00,113.72661573404915,15.312917034895728,,2.4739645089554125,0.04122422793159237,40.98024,82.1458715628897
